8366.0	7.12	
8352.0	8.7	
8308.0	8.47755	
8229.0	6.70114	
8202.0	6.98043	
8071.0	8.40729	
8071.0	7.41139	
8028.0	6.1659	
8027.0	8.19082	
8023.0	8.11224	
8022.0	8.11122	
8001.0	7.18868	
7990.0	8.07887	
7971.0	6.34634	
7920.0	8.00809	
7855.0	7.17352	
7855.0	7.0575	
7816.0	6.22293	
7784.0	7.87058	
7781.0	7.53243	
7780.0	6.6896	
7778.0	6.98832	
7777.0	6.98742	
7774.0	7.86047	
7763.0	5.53709	
7753.0	6.28282	
7747.0	6.52654	
7742.0	7.59765	
7741.0	6.61624	
7740.0	7.82609	
7733.0	7.66402	
7724.0	7.80991	
7723.0	7.65411	
7723.0	6.1883	
7702.0	6.05503	
7699.0	5.78003	
7693.0	7.12315	
7691.0	7.6224	
7686.0	6.27429	
7682.0	7.76744	
7681.0	6.25489	
7676.0	7.60753	
7672.0	7.21731	
7668.0	7.75329	
7667.0	7.75228	
7666.0	7.59762	
7657.0	7.25782	
7653.0	5.55773	
7653.0	5.55773	
7645.0	6.01022	
7644.0	6.06186	
7638.0	7.72295	
7637.0	6.44473	
7634.0	7.56591	
7626.0	7.71082	
7621.0	6.9408	
7611.0	6.21306	
7611.0	5.88631	
7607.0	6.16451	
7601.0	6.59237	
7596.0	7.5507	
7595.0	7.67947	
7591.0	6.0631	
7588.0	5.51053	
7588.0	5.51053	
7578.0	5.75399	
7568.0	7.19392	
7566.0	5.66742	
7565.0	5.99445	
7565.0	7.46055	
7564.0	6.88889	
7557.0	6.15391	
7556.0	5.94025	
7554.0	5.56669	
7554.0	7.25648	
7553.0	5.67042	
7548.0	6.25352	
7547.0	6.98796	
7546.0	6.89132	
7542.0	7.65685	
7536.0	5.82831	
7532.0	6.41021	
7530.0	5.22554	
7530.0	6.10211	
7529.0	6.1013	
7527.0	6.75067	
7519.0	7.45193	
7518.0	7.45094	
7507.0	6.51084	
7504.0	5.70213	
7503.0	5.69704	
7499.0	5.89544	
7497.0	6.961	
7494.0	7.03662	
7493.0	6.86801	
7491.0	6.32152	
7487.0	6.93241	
7486.0	7.41923	
7482.0	5.55457	
7479.0	5.51142	
7479.0	5.87972	
7478.0	5.87893	
7477.0	6.95535	
7476.0	5.61261	
7475.0	5.61186	
7471.0	5.60886	
7471.0	6.4239	
7470.0	6.91667	
7469.0	6.91574	
7467.0	5.68265	
7464.0	5.33524	
7464.0	5.33524	
7464.0	5.33524	
7464.0	5.33524	
7459.0	7.54196	
7455.0	5.17349	
7452.0	6.34213	
7451.0	7.76146	
7443.0	7.14299	
7443.0	7.75313	
7429.0	5.98148	
7422.0	5.83491	
7421.0	5.83412	
7419.0	5.87876	
7419.0	6.5481	
7417.0	6.99717	
7416.0	7.34985	
7415.0	7.49747	
7414.0	6.25654	
7413.0	6.2557	
7412.0	5.94864	
7411.0	5.23006	
7409.0	5.50855	
7405.0	4.94326	
7405.0	4.94326	
7404.0	6.23757	
7403.0	7.01706	
7401.0	6.87187	
7399.0	7.10077	
7397.0	7.34558	
7392.0	5.61702	
7386.0	6.38375	
7384.0	5.12422	
7383.0	6.86791	
7373.0	6.27489	
7368.0	6.01469	
7365.0	6.45486	
7362.0	6.04434	
7358.0	5.00204	
7357.0	6.83101	
7357.0	6.52795	
7354.0	4.78776	
7354.0	4.78776	
7354.0	5.61374	
7352.0	6.03117	
7351.0	4.60589	
7351.0	4.60589	
7351.0	6.82544	
7345.0	6.45998	
7345.0	5.46503	
7345.0	5.46503	
7342.0	6.67455	
7342.0	5.81775	
7341.0	5.81696	
7340.0	4.89987	
7340.0	4.89987	
7338.0	5.63595	
7337.0	5.32052	
7325.0	5.49925	
7321.0	5.48801	
7320.0	6.06462	
7318.0	5.80333	
7317.0	6.36815	
7317.0	5.16373	
7314.0	4.62911	
7314.0	6.68556	
7313.0	6.61212	
7313.0	7.03173	
7309.0	5.07217	
7309.0	4.82124	
7307.0	5.07078	
7306.0	5.07009	
7306.0	4.45216	
7306.0	4.45216	
7306.0	4.45216	
7306.0	4.45216	
7305.0	6.93732	
7303.0	6.85728	
7302.0	5.50679	
7297.0	5.42528	
7297.0	4.75065	
7297.0	4.75065	
7297.0	5.23082	
7296.0	6.21995	
7293.0	6.98563	
7293.0	6.20681	
7290.0	5.29028	
7290.0	6.02978	
7289.0	4.74544	
7289.0	4.74544	
7289.0	5.03037	
7289.0	5.03037	
7287.0	5.06393	
7286.0	4.56516	
7286.0	4.56516	
7283.0	5.50491	
7282.0	7.81331	
7280.0	5.41667	
7280.0	5.41667	
7277.0	6.62751	
7274.0	6.75395	
7273.0	4.91751	
7273.0	6.75302	
7273.0	6.85485	
7272.0	6.4411	
7270.0	7.20515	
7269.0	4.9248	
7266.0	6.64168	
7266.0	5.83146	
7261.0	6.47725	
7260.0	7.19524	
7256.0	5.92327	
7255.0	6.87678	
7249.0	6.47232	
7248.0	5.44144	
7247.0	5.44069	
7246.0	5.65652	
7242.0	5.3055	
7242.0	5.9507	
7241.0	6.52931	
7240.0	5.42322	
7239.0	7.29738	
7239.0	6.1661	
7235.0	6.3857	
7235.0	7.53646	
7234.0	4.84528	
7232.0	5.01874	
7232.0	4.70833	
7232.0	4.70833	
7231.0	5.01804	
7228.0	5.50076	
7228.0	5.55146	
7228.0	6.37952	
7228.0	7.14936	
7227.0	5.45846	
7224.0	4.98551	
7224.0	4.98551	
7223.0	5.85807	
7223.0	7.28125	
7222.0	5.89551	
7221.0	5.71282	
7220.0	6.38938	
7218.0	6.68333	
7217.0	4.72936	
7217.0	4.72936	
7216.0	4.74737	
7216.0	4.74737	
7216.0	4.74737	
7216.0	4.74737	
7213.0	5.14847	
7213.0	5.78428	
7211.0	6.25955	
7211.0	6.01418	
7209.0	5.07319	
7202.0	4.55823	
7201.0	6.26719	
7199.0	6.62282	
7196.0	5.47641	
7193.0	4.99861	
7193.0	6.89645	
7192.0	5.52381	
7192.0	5.85668	
7191.0	6.18847	
7190.0	4.48814	
7189.0	5.76966	
7188.0	6.57038	
7188.0	5.76886	
7187.0	6.91058	
7186.0	6.81137	
7185.0	6.44395	
7183.0	6.21367	
7183.0	6.65709	
7182.0	4.21232	
7182.0	4.21232	
7182.0	5.96512	
7181.0	4.98335	
7181.0	5.55375	
7181.0	6.68	
7179.0	5.78952	
