8366.0	34.00813	
8352.0	36.15584	
8308.0	32.96825	
8229.0	32.65476	
8202.0	32.41897	
8071.0	35.55507	
8071.0	33.76987	
8028.0	29.29927	
8027.0	32.36694	
8023.0	28.34982	
8022.0	27.56701	
8001.0	29.96629	
7990.0	29.05455	
7971.0	28.77617	
7920.0	26.05263	
7855.0	28.56364	
7855.0	29.3097	
7816.0	29.05576	
7784.0	27.40845	
7781.0	27.1115	
7780.0	28.92193	
7778.0	28.9145	
7777.0	29.01866	
7774.0	26.53242	
7763.0	31.55691	
7753.0	28.82156	
7747.0	27.37456	
7742.0	27.94946	
7741.0	29.659	
7740.0	26.96864	
7733.0	27.22887	
7724.0	27.68459	
7723.0	26.35836	
7723.0	26.17966	
7702.0	28.63197	
7699.0	29.3855	
7693.0	29.14015	
7691.0	27.76534	
7686.0	28.25735	
7682.0	28.24265	
7681.0	32.68511	
7676.0	27.02817	
7672.0	25.0719	
7668.0	27.28826	
7667.0	26.52941	
7666.0	26.16382	
7657.0	23.13293	
7653.0	28.66292	
7653.0	28.66292	
7645.0	28.42007	
7644.0	33.09091	
7638.0	25.46	
7637.0	28.71053	
7634.0	27.55957	
7626.0	27.83212	
7621.0	24.90523	
7611.0	27.98162	
7611.0	28.61278	
7607.0	28.17407	
7601.0	26.30104	
7596.0	26.84099	
7595.0	26.09966	
7591.0	26.63509	
7588.0	28.41948	
7588.0	28.41948	
7578.0	27.06429	
7568.0	23.72414	
7566.0	30.38554	
7565.0	28.22761	
7565.0	25.04967	
7564.0	24.71895	
7557.0	33.14474	
7556.0	27.98519	
7554.0	25.86986	
7554.0	27.36957	
7553.0	28.71863	
7548.0	26.86121	
7547.0	28.47925	
7546.0	27.14389	
7542.0	26.65018	
7536.0	28.33083	
7532.0	33.03509	
7530.0	29.07336	
7530.0	27.78598	
7529.0	27.88519	
7527.0	26.04498	
7519.0	26.66312	
7518.0	25.92414	
7507.0	25.88621	
7504.0	26.99281	
7503.0	26.79643	
7499.0	27.77407	
7497.0	28.18421	
7494.0	27.65314	
7493.0	24.64803	
7491.0	28.05618	
7487.0	28.90734	
7486.0	27.32117	
7482.0	31.30544	
7479.0	25.61301	
7479.0	27.59779	
7478.0	27.6963	
7477.0	22.45345	
7476.0	28.31818	
7475.0	28.42205	
7471.0	28.29924	
7471.0	27.46691	
7470.0	28.08271	
7469.0	28.18491	
7467.0	26.2	
7464.0	27.95506	
7464.0	27.95506	
7464.0	27.95506	
7464.0	27.95506	
7459.0	25.80969	
7455.0	28.78378	
7452.0	31.71064	
7451.0	34.81776	
7443.0	26.48754	
7443.0	35.95652	
7429.0	26.8195	
7422.0	27.38745	
7421.0	27.48519	
7419.0	27.57993	
7419.0	27.99623	
7417.0	25.93357	
7416.0	24.47525	
7415.0	25.83624	
7414.0	27.66418	
7413.0	27.76405	
7412.0	27.86466	
7411.0	25.8223	
