3.0	22500.0	-9161856.249999858	-407.1936111111048	
4.0	22500.0	-1.5467083E7	-687.4259111111111	
5.0	22500.0	-2.1671518E7	-963.1785777777778	
6.0	22500.0	-1.8252137E7	-811.2060888888889	
7.0	22500.0	-1.0657013E7	-473.6450222222222	
8.0	22500.0	-465542.0	-20.690755555555555	
-1.0	0.0	0.0	NaN	
-1.0	0.0	0.0	NaN	
-1.0	0.0	0.0	NaN	
