1.0	27000.0	806689.7499998435	29.877398148142355	
2.0	27000.0	-1.626982324999997E7	-602.5860462962952	
3.0	27000.0	-1.728888124999997E7	-640.328935185184	
4.0	27000.0	-2.175996624999997E7	-805.9246759259248	
5.0	27000.0	-2.116316824999997E7	-783.8210462962952	
-1.0	0.0	0.0	NaN	
-1.0	0.0	0.0	NaN	
-1.0	0.0	0.0	NaN	
-1.0	0.0	0.0	NaN	
