1.0	27000.0	-1345117.2500000298	-49.81915740740851	
2.0	27000.0	-1.421708625E7	-526.55875	
3.0	27000.0	-2.062055224999997E7	-763.7241574074063	
4.0	27000.0	-2.013026824999997E7	-745.5654907407396	
5.0	27000.0	-1.936212524999997E7	-717.1157499999989	
-1.0	0.0	0.0	NaN	
-1.0	0.0	0.0	NaN	
-1.0	0.0	0.0	NaN	
-1.0	0.0	0.0	NaN	
